"shapeid","x","y"
"1146.0","290379.0","92066.971"
"1147.0","290845.707","91726.356"
"1147.0","290880.0","91732.0"
"1147.0","290921.0","91725.0"
"1148.0","290846.0","91692.0"
"1148.0","290851.0","91616.0"
"1149.0","290966.0","91630.0"
"1149.0","290851.0","91616.0"
"1150.0","290848.2765428293","91527.63702790307"
"1150.0","290848.0","91521.0"
"1151.0","290850.0","91569.0"
"1151.0","290848.2765428293","91527.63702790307"
"1152.0","293802.868","90802.992"
"1152.0","293870.997","90746.483"
"1153.0","293615.401","91066.843"
"1153.0","293679.705","91016.262"
"1154.0","292358.585777646","93184.75733293794"
"1154.0","292365.0","93204.0"
"1155.0","292333.0","93108.0"
"1155.0","292358.585777646","93184.75733293794"
"1156.0","292285.0","92937.0"
"1156.0","292288.351","92942.611"
"1156.0","292297.459","92948.144"
"1156.0","292310.0","93009.0"
"1157.0","292380.561","92979.641"
"1157.0","292383.971","92971.873"
"1157.0","292389.466","92973.01"
"1157.0","292430.107","93011.756"
"1157.0","292431.244","93025.019"
"1157.0","292430.2020043425","93026.59853538305"
"1158.0","292430.2020043425","93026.59853538305"
"1158.0","292424.0","93036.0"
"1159.0","292592.100391167","93109.5256471571"
"1159.0","292595.858","93113.006"
"1160.0","292496.231","93020.73"
"1160.0","292503.23384248896","93027.21613622321"
"1161.0","292503.23384248896","93027.21613622321"
"1161.0","292592.100391167","93109.5256471571"
"1162.0","292571.0","93147.0"
"1162.0","292491.0","93074.0"
"1163.0","292219.92539713037","92952.47950755079"
"1163.0","292204.618","92971.214"
"1164.0","292253.0","92912.0"
"1164.0","292219.92539713037","92952.47950755079"
"1165.0","292320.737","92881.942"
"1165.0","292354.433","92837.57"
"1165.0","292377.683","92824.11"
"1165.0","292384.11122723477","92822.87256185884"
"1166.0","292385.3886682621","92822.626653587"
"1166.0","292421.527","92815.67"
"1167.0","292384.11122723477","92822.87256185884"
"1167.0","292385.3886682621","92822.626653587"
"1168.0","292505.0","92938.0"
"1168.0","292442.0","92880.0"
"1168.0","292432.431","92853.636"
"1169.0","292510.0","92830.0"
"1169.0","292581.0","92841.0"
"1169.0","292598.3363","92842.31851"
"1170.0","292842.0","93004.0"
"1170.0","292762.0","92916.0"
"1171.0","290107.884","93190.678"
"1171.0","290105.297","93205.783"
"1171.0","290071.479","93266.504"
"1172.0","290100.0","93146.0"
"1172.0","290040.0","93133.0"
"1172.0","290039.0","93114.0"
"1172.0","290049.588","93073.437"
"1172.0","290037.0","93073.0"
"1173.0","290021.7176661502","92848.33596256125"
"1173.0","290029.0","92854.0"
"1173.0","290069.0","92849.0"
"1173.0","290076.0","92866.0"
"1174.0","290021.7176661502","92833.17966699533"
"1174.0","290066.0","92805.0"
"1175.0","290448.0","92168.0"
"1175.0","290471.0","92107.0"
"1176.0","290604.95794185717","92428.97542463492"
"1176.0","290669.0","92410.0"
"1177.0","290588.0","92434.0"
"1177.0","290604.95794185717","92428.97542463492"
"1178.0","290702.0","92157.0"
"1178.0","290579.0","92086.0"
"1179.0","290772.441","92670.531"
"1179.0","290705.097","92664.959"
"1180.0","290693.8050667523","92579.90529709487"
"1180.0","290672.0","92578.0"
"1181.0","290775.0","92587.0"
"1181.0","290693.8050667523","92579.90529709487"
"1182.0","290775.0","92587.0"
"1182.0","290772.441","92670.531"
"1183.0","290768.0","92477.0"
"1183.0","290773.0","92561.0"
"1184.0","290818.0","92347.0"
"1184.0","290794.0","92362.0"
"1184.0","290744.007","92373.473"
"1185.0","290818.0","92347.0"
"1185.0","290765.0","92244.0"
"1186.0","290774.0","92199.0"
"1186.0","290760.2034322241","92190.95200213073"
"1187.0","290744.4562423624","92181.76614137806"
"1187.0","290702.0","92157.0"
"1188.0","290760.2034322241","92190.95200213073"
"1188.0","290744.4562423624","92181.76614137806"
"1189.0","290774.0","92199.0"
"1189.0","290766.7074388648","92235.46280567587"
"1190.0","290766.7074388648","92235.46280567587"
"1190.0","290765.0","92244.0"
"1191.0","290906.0","92307.0"
"1191.0","290874.0","92308.0"
"1191.0","290851.5555613941","92316.78260641103"
"1192.0","290851.5555613941","92316.78260641103"
"1192.0","290851.0","92317.0"
"1192.0","290818.0","92347.0"
"1193.0","290958.0","92375.0"
"1193.0","290963.0","92317.0"
"1194.0","290021.7176661502","93575.26709591603"
"1194.0","290028.8167","93575.95307"
"1194.0","290043.58911","93577.38052"
"1194.0","290050.0","93578.0"
"1194.0","290057.0","93586.0"
"1194.0","290060.0","93610.0"
"1195.0","290163.0","90645.0"
"1195.0","290192.0","90647.0"
"1195.0","290249.0","90637.0"
"1196.0","291174.494","90097.32"
"1196.0","291183.744","90099.963"
"1196.0","291241.493","90063.358"
"1196.0","291249.686","90063.623"
"1196.0","291261.483","90078.729"
"1197.0","290066.0","92805.0"
"1197.0","290055.0","92794.0"
"1197.0","290021.7176661502","92797.05875323022"
"1198.0","290140.0","93656.0"
"1198.0","290096.0","93639.0"
"1198.0","290048.0","93639.0"
"1199.0","290038.0","93711.0"
"1199.0","290044.0","93722.0"
"1199.0","290098.0","93718.0"
"1199.0","290128.0","93723.0"
"1199.0","290140.0","93700.0"
"1200.0","290021.7176661502","93612.49667394672"
"1200.0","290060.0","93610.0"
"1201.0","290062.5941455726","93794.6137728054"
"1201.0","290107.0","93824.0"
"1202.0","290039.0","93779.0"
"1202.0","290062.5941455726","93794.6137728054"
"1203.0","290197.8328702971","93713.21107307426"
"1203.0","290196.767","93722.808"
"1203.0","290184.29","93722.346"
"1204.0","290277.42","93658.62"
"1204.0","290206.62","93655.02"
"1204.0","290203.796","93659.52"
"1204.0","290197.8328702971","93713.21107307426"
"1205.0","292686.68","93877.599"
"1205.0","292780.037","93894.392"
"1206.0","292563.5353487243","93776.7363271463"
"1206.0","292544.0","93770.0"
"1207.0","292590.8822447505","93786.16629129328"
"1207.0","292563.5353487243","93776.7363271463"
"1208.0","292602.0","93790.0"
"1208.0","292590.8822447505","93786.16629129328"
"1209.0","290194.0","90848.0"
"1209.0","290192.41219","90886.54132"
"1209.0","290198.54194","90892.8917"
"1209.0","290234.83121","90886.9991"
"1209.0","290244.60000000003","90879.85"
"1209.0","290269.0","90862.0"
"1210.0","290326.471","90624.0"
"1210.0","290374.003","90626.927"
"1211.0","290357.823","90508.939"
"1211.0","290362.713","90502.664"
"1211.0","290341.15","90443.689"
"1212.0","290297.885","90625.147"
"1212.0","290289.949","90580.429"
"1212.0","290273.27","90562.004"
"1213.0","290028.228","91338.068"
"1213.0","290102.0","91345.0"
"1214.0","293594.0","92703.0"
"1214.0","293646.4244380176","92730.78033912077"
"1215.0","293646.4244380176","92730.78033912077"
"1215.0","293712.531","92765.811"
"1216.0","293809.94","92753.676"
"1216.0","293799.0","92722.0"
"1216.0","293733.0","92685.0"
"1217.0","293988.0","92825.0"
"1217.0","293956.409","92729.397"
"1218.0","294170.0","90640.0"
"1218.0","294175.83969249256","90655.114498216"
"1219.0","294175.83969249256","90655.114498216"
"1219.0","294187.0","90684.0"
"1219.0","294196.0","90693.0"
"1220.0","294625.0","90657.0"
"1220.0","294549.0","90750.0"
"1221.0","294470.01028487517","90639.83547401457"
"1221.0","294502.0","90616.0"
"1222.0","294451.0","90654.0"
"1222.0","294470.01028487517","90639.83547401457"
"1223.0","294157.0","90484.0"
"1223.0","294287.0","90403.0"
"1224.0","294299.0","90416.0"
"1224.0","294259.0","90450.0"
"1224.0","294178.0","90492.0"
"1224.0","294157.0","90484.0"
"1225.0","294341.0","90460.0"
"1225.0","294327.82829296455","90446.20106882"
"1226.0","294327.82829296455","90446.20106882"
"1226.0","294299.0","90416.0"
"1227.0","294308.9503440649","90383.04514175917"
"1227.0","294375.0","90323.0"
"1228.0","294287.0","90403.0"
"1228.0","294308.9503440649","90383.04514175917"
"1229.0","294458.015","90219.059"
"1229.0","294457.17869497556","90219.93966540442"
"1230.0","294457.17869497556","90219.93966540442"
"1230.0","294384.0","90297.0"
"1230.0","294381.0","90303.0"
"1230.0","294387.0","90311.0"
"1231.0","290677.0","91288.0"
"1231.0","290730.182","91325.425"
"1232.0","291416.0","91269.0"
"1232.0","291380.7440774852","91283.28088000602"
"1233.0","291380.7440774852","91283.28088000602"
"1233.0","291337.0","91301.0"
"1234.0","291337.0","91301.0"
"1234.0","291258.0","91329.0"
"1235.0","294505.0","90182.0"
"1235.0","294541.0","90125.0"
"1235.0","294581.0","90079.0"
"1236.0","294274.899","90615.407"
"1236.0","294283.511","90629.042"
"1236.0","294315.393","90651.544"
"1236.0","294340.762","90657.066"
"1237.0","294222.0","90562.0"
"1237.0","294215.0","90547.0"
"1237.0","294181.8","90523.3"
"1237.0","294174.0","90517.3"
"1238.0","294947.0","90374.0"
"1238.0","294894.0","90336.0"
"1239.0","294119.0","91380.0"
"1239.0","294146.0","91356.0"
"1239.0","294165.0","91317.0"
"1240.0","291075.0","90975.0"
"1240.0","291105.0","91000.0"
"1240.0","291129.0","91020.0"
"1241.0","291506.0","91210.0"
"1241.0","291495.0","91110.0"
"1242.0","291388.50223877","91110.52308581145"
"1242.0","291381.7456638329","91099.64236773086"
"1243.0","291381.7456638329","91099.64236773086"
"1243.0","291377.0","91092.0"
"1244.0","291454.0","91216.0"
"1244.0","291388.50223877","91110.52308581145"
"1245.0","291487.664","90976.942"
"1245.0","291476.0","91005.0"
"1245.0","291439.0","90974.0"
"1246.0","291387.1987716308","90995.9305186443"
"1246.0","291402.0","91002.0"
"1246.0","291412.0","91000.0"
"1246.0","291439.0","90974.0"
"1247.0","291320.101","90968.416"
"1247.0","291387.1987716308","90995.9305186443"
"1248.0","290930.0","91119.0"
"1248.0","290964.0","91086.0"
"1248.0","290975.484","91084.742"
"1248.0","290998.0","91105.0"
"1248.0","290998.0","91118.0"
"1248.0","290987.0","91138.0"
"1249.0","291015.0","90873.0"
"1249.0","291083.952","90832.31"
"1249.0","291087.0","90825.0"
"1249.0","291079.0","90800.0"
"1249.0","291059.0","90789.0"
"1249.0","291000.0","90826.0"
"1249.0","290991.0","90843.0"
"1249.0","291002.496","90858.829"
"1249.0","291015.0","90873.0"
"1250.0","291419.0","90920.0"
"1250.0","291454.0","90961.0"
"1250.0","291439.0","90974.0"
"1251.0","291936.45097384194","90030.18406232286"
"1251.0","291956.0","90049.0"
"1252.0","294240.6577520402","93155.10924679399"
"1252.0","294277.0","93098.0"
"1253.0","294228.0","93175.0"
"1253.0","294240.6577520402","93155.10924679399"
"1254.0","294223.6653196413","93051.57414890881"
"1254.0","294216.0","93052.0"
"1255.0","294277.0","93098.0"
"1255.0","294252.0","93050.0"
"1255.0","294223.6653196413","93051.57414890881"
"1256.0","294330.0","92877.0"
"1256.0","294410.0","92831.0"
"1257.0","294439.3844383","92814.51604680732"
"1257.0","294451.0","92808.0"
"1257.0","294474.0","92786.0"
"1258.0","294410.0","92831.0"
"1258.0","294439.3844383","92814.51604680732"
"1259.0","294486.367","92815.014"
"1259.0","294526.396","92796.549"
"1259.0","294543.046","92818.695"
"1260.0","294443.0","92733.0"
"1260.0","294438.7579920826","92723.55189145681"
"1261.0","294438.7579920826","92723.55189145681"
"1261.0","294399.0","92635.0"
"1262.0","294663.0","93026.0"
"1262.0","294684.0","93024.0"
"1262.0","294743.0","93001.0"
"1263.0","294705.0","93142.0"
"1263.0","294760.0","93127.0"
"1263.0","294773.0","93111.0"
"1263.0","294773.0","93094.0"
"1263.0","294743.0","93001.0"
"1264.0","294663.4331141843","92882.85879315008"
"1264.0","294630.0","92922.0"
"1265.0","294671.0","92874.0"
"1265.0","294663.4331141843","92882.85879315008"
"1266.0","294672.76798077376","92875.47859836921"
"1266.0","294725.234","92919.357"
"1267.0","294671.0","92874.0"
"1267.0","294672.76798077376","92875.47859836921"
"1268.0","294743.0","92916.0"
"1268.0","294694.0","92870.0"
"1269.0","293619.0","92751.0"
"1269.0","293686.3548981956","92781.96776928533"
"1270.0","293686.3548981956","92781.96776928533"
"1270.0","293706.0","92791.0"
"1271.0","293583.57","92802.993"
"1271.0","293632.0","92821.0"
"1272.0","293505.905","92760.153"
"1272.0","293529.0","92713.0"
"1273.0","293523.01832259016","92662.325260059"
"1273.0","293562.898","92685.178"
"1274.0","293485.0","92689.0"
"1274.0","293505.0","92652.0"
"1274.0","293523.01832259016","92662.325260059"
"1275.0","294568.0","92686.0"
"1275.0","294594.0","92725.0"
"1275.0","294638.0","92738.0"
"1275.0","294651.0","92749.0"
"1276.0","294359.0","92929.0"
"1276.0","294284.0","92970.0"
"1276.0","294286.70105520455","92974.95193454172"
"1277.0","294286.70105520455","92974.95193454172"
"1277.0","294302.0","93003.0"
"1278.0","294365.8811245485","93004.55806172706"
"1278.0","294392.0","92990.0"
"1278.0","294388.767","92984.023"
"1278.0","294359.0","92929.0"
"1279.0","294331.0","93024.0"
"1279.0","294365.8811245485","93004.55806172706"
"1280.0","294742.0","93252.0"
"1280.0","294764.0","93252.0"
"1280.0","294795.0","93270.0"
"1280.0","294849.0","93265.0"
"1281.0","293544.0","93488.0"
"1281.0","293570.25302844384","93489.75020189626"
"1282.0","293570.25302844384","93489.75020189626"
"1282.0","293604.0","93492.0"
"1283.0","293710.0","93358.0"
"1283.0","293707.0377818092","93412.06048198156"
"1284.0","293707.0377818092","93412.06048198156"
"1284.0","293706.0","93431.0"
"1285.0","293754.19783016306","93356.64718187883"
"1285.0","293710.0","93358.0"
"1286.0","293807.0","93355.031"
"1286.0","293754.19783016306","93356.64718187883"
"1287.0","293852.0","93447.0"
"1287.0","293895.8926672244","93454.04450214712"
"1288.0","293895.8926672244","93454.04450214712"
"1288.0","293933.0","93460.0"
"1289.0","293945.0","93382.0"
"1289.0","293938.2102704138","93426.13324231024"
"1290.0","293938.2102704138","93426.13324231024"
"1290.0","293933.0","93460.0"
"1291.0","293956.409","92729.397"
"1291.0","293980.2","92729.8"
"1291.0","294007.494","92819.002"
"1292.0","294055.4728114781","92890.36187189641"
"1292.0","294030.0","92813.0"
"1293.0","294057.0","92895.0"
"1293.0","294055.4728114781","92890.36187189641"
"1294.0","293956.0","92694.0"
"1294.0","293900.0","92674.0"
"1295.0","293995.846","92706.365"
"1295.0","294066.0","92698.0"
"1296.0","294030.0","92813.0"
"1296.0","293995.846","92706.365"
"1297.0","293847.0","92701.0"
"1297.0","293744.0","92658.0"
"1298.0","293898.0","92707.0"
"1298.0","293926.2","92713.40000000001"
"1298.0","293964.603","92831.612"
"1299.0","293296.1306963577","93543.29245694343"
"1299.0","293285.299","93591.579"
"1300.0","293297.221","93538.432"
"1300.0","293296.1306963577","93543.29245694343"
"1301.0","293323.2514151827","93551.72093840374"
"1301.0","293312.585","93598.274"
"1302.0","293325.396","93542.361"
"1302.0","293323.2514151827","93551.72093840374"
"1303.0","292913.0","93499.0"
"1303.0","293002.0","93419.0"
"1304.0","292878.9399427045","93420.91544564978"
"1304.0","292879.0","93421.0"
"1305.0","292803.0","93314.0"
"1305.0","292834.8942693804","93358.90377399616"
"1306.0","292834.8942693804","93358.90377399616"
"1306.0","292878.9399427045","93420.91544564978"
"1307.0","294096.0","93008.0"
"1307.0","294160.0","92974.0"
"1308.0","291674.0","91881.0"
"1308.0","291684.40310252307","91880.32150694606"
"1309.0","291684.40310252307","91880.32150694606"
"1309.0","291711.887","91878.529"
"1309.0","291728.082","91883.844"
"1310.0","292211.424","91698.306"
"1310.0","292180.31","91744.43000000001"
"1310.0","292152.0","91784.0"
"1311.0","292211.424","91698.306"
"1311.0","292231.268","91694.774"
"1311.0","292244.35867","91672.36913"
"1311.0","292250.70315","91661.51047"
"1311.0","292280.799","91610.001"
"1312.0","292356.0","92013.0"
"1312.0","292329.89193644864","91984.19110228812"
"1312.1","292319.1584570418","91980.34653808681"
"1312.1","292303.0","91979.0"
"1313.0","292329.89193644864","91984.19110228812"
"1313.0","292327.0","91981.0"
"1313.0","292319.1584570418","91980.34653808681"
"1314.0","292389.32750283164","92021.77333058747"
"1314.0","292419.0","91993.0"
"1314.0","292444.0","91951.0"
"1315.0","292386.0","92025.0"
"1315.0","292389.32750283164","92021.77333058747"
"1316.0","292495.0","91874.0"
"1316.0","292457.0","91892.0"
"1316.0","292413.0","91810.0"
"1317.0","293826.42305495386","93813.14853984262"
"1317.0","293778.038","93817.761"
"1318.0","293895.31059","93837.91627"
"1318.0","293888.634","93822.497"
"1318.0","293868.242","93812.117"
"1318.0","293830.887","93812.723"
"1318.0","293826.42305495386","93813.14853984262"
"1319.0","292492.0233218085","91917.95335638302"
"1319.0","292482.0","91938.0"
"1319.0","292485.0","91947.0"
"1319.0","292575.0","92040.0"
"1320.0","292495.0","91912.0"
"1320.0","292492.0233218085","91917.95335638302"
"1321.0","292588.0","91868.0"
"1321.0","292634.4","91830.578"
"1322.0","292750.7795590272","91925.2031046075"
"1322.0","292718.0","91920.0"
"1322.0","292697.32151758816","91932.4851214562"
"1323.0","292768.4","91928.0"
"1323.0","292750.7795590272","91925.2031046075"
"1324.0","292697.32151758816","91932.4851214562"
"1324.0","292665.0","91952.0"
"1324.0","292642.0","91958.0"
"1325.0","292634.4","91830.578"
"1325.0","292699.921","91759.844"
"1325.0","292712.37261103396","91745.83140498455"
"1326.0","292712.37261103396","91745.83140498455"
"1326.0","292714.0","91744.0"
"1327.0","292675.44130266196","91613.74276892503"
"1327.0","292672.0","91605.0"
"1327.0","292659.0","91595.0"
"1328.0","292728.0","91722.0"
"1328.0","292709.0","91699.0"
"1328.0","292675.44130266196","91613.74276892503"
"1329.0","292588.0","91645.0"
"1329.0","292659.0","91595.0"
"1330.0","292652.0","91546.0"
"1330.0","292662.452","91567.76"
"1330.0","292679.18014419614","91578.11373578134"
"1331.0","292679.18014419614","91578.11373578134"
"1331.0","292700.0","91591.0"
"1331.0","292717.0","91590.0"
"1331.0","292735.0","91578.0"
"1332.0","290341.357","93505.721"
"1332.0","290275.0","93493.0"
"1332.0","290281.0","93464.0"
"1332.0","290283.0","93450.0"
"1333.0","290486.0","93465.0"
"1333.0","290485.0","93443.0"
"1333.0","290463.0","93423.0"
"1333.0","290480.0","93390.0"
"1333.0","290481.515","93374.292"
"1333.0","290483.0","93360.0"
"1334.0","290751.0","93751.0"
"1334.0","290763.89","93842.405"
"1334.0","290765.175","93848.188"
"1335.0","290346.1792556616","93641.89253358483"
"1335.0","290357.0","93648.0"
"1336.0","290286.431","93616.736"
"1336.0","290317.751","93625.847"
"1336.0","290346.1792556616","93641.89253358483"
"1337.0","291475.922","93401.057"
"1337.0","291495.069","93345.3"
"1338.0","291354.137","93826.012"
"1338.0","291348.517","93873.937"
"1338.0","291352.644","93896.162"
"1339.0","291287.6946976089","93565.41368841875"
"1339.0","291240.0","93553.0"
"1340.0","291313.0","93572.0"
"1340.0","291287.6946976089","93565.41368841875"
"1341.0","291083.94","93671.002"
"1341.0","291075.0","93554.0"
"1342.0","291171.25013893255","93541.00509202138"
"1342.0","291180.213","93539.795"
"1343.0","291075.0","93554.0"
"1343.0","291132.68556","93546.21177"
"1343.0","291168.9011","93541.32224"
"1343.0","291171.25013893255","93541.00509202138"
"1344.0","291302.0","93669.0"
"1344.0","291313.0","93572.0"
"1345.0","291229.0","93512.0"
"1345.0","291234.88424","93512.54509"
"1345.0","291250.05633","93513.95058"
"1345.0","291267.40264","93515.55749"
"1345.0","291274.18626","93516.1859"
"1345.0","291301.6084176241","93518.72619020226"
"1346.0","291301.6084176241","93518.72619020226"
"1346.0","291326.467","93521.029"
"1346.0","291313.0","93572.0"
"1347.0","291273.631","93434.92"
"1347.0","291286.51532","93442.65404"
"1347.0","291318.54880522855","93461.88270656123"
"1348.0","291318.54880522855","93461.88270656123"
"1348.0","291331.162","93469.454"
"1349.0","291794.3125","90060.99929"
"1349.0","291794.569","90055.142"
"1349.0","291791.65568904893","90030.18406232286"
"1350.0","292666.0","94327.0"
"1350.0","292672.125","94400.125"
"1351.0","292687.8","94296.0"
"1351.0","292760.0","94294.0"
"1352.0","292579.0","94067.0"
"1352.0","292494.0","94106.0"
"1353.0","292562.0","94017.0"
"1353.0","292579.0","94067.0"
"1354.0","292441.8582282369","93989.66460800292"
"1354.0","292444.221","94010.374"
"1355.0","292433.0","93912.0"
"1355.0","292433.95","93920.35"
"1355.0","292441.8582282369","93989.66460800292"
"1356.0","292646.887","94253.661"
"1356.0","292666.0","94327.0"
"1357.0","292641.0","94018.0"
"1357.0","292562.0","94017.0"
"1358.0","292727.0","94091.0"
"1358.0","292729.0","94125.0"
"1358.0","292730.73910709587","94128.37317711115"
"1359.0","292730.73910709587","94128.37317711115"
"1359.0","292743.504","94153.132"
"1360.0","294332.0","93468.0"
"1360.0","294311.0","93521.0"
"1361.0","294585.0","93307.0"
"1361.0","294593.0","93335.0"
"1361.0","294586.0","93369.0"
"1361.0","294592.912","93375.851"
"1362.0","294530.0","93311.0"
"1362.0","294568.0","93303.0"
"1362.0","294585.0","93307.0"
"1363.0","294169.0","93619.0"
"1363.0","294080.0","93615.0"
"1364.0","294282.301","93642.898"
"1364.0","294344.0","93653.0"
"1365.0","294344.0","93653.0"
"1365.0","294442.76667271915","93667.90817701421"
"1366.0","294442.76667271915","93667.90817701421"
"1366.0","294450.0","93669.0"
"1367.0","294334.0","93723.0"
"1367.0","294437.0","93740.0"
"1367.0","294447.8537167765","93680.72200837456"
"1368.0","294447.8537167765","93680.72200837456"
"1368.0","294450.0","93669.0"
"1369.0","294534.0","93751.0"
"1369.0","294516.0","93734.0"
"1369.0","294514.0","93723.0"
"1369.0","294536.0","93672.0"
"1370.0","294751.0","93728.0"
"1370.0","294730.0","93689.0"
"1370.0","294702.0","93661.0"
"1371.0","294237.824","93789.227"
"1371.0","294203.25756504433","93737.11610049043"
"1372.0","294203.25756504433","93737.11610049043"
"1372.0","294184.171","93708.342"
"1373.0","294834.0","93566.0"
"1373.0","294917.0","93591.0"
"1374.0","294137.9452345243","93514.5912375239"
"1374.0","294153.0","93517.0"
"1374.0","294157.035","93517.404"
"1375.0","294040.0","93489.0"
"1375.0","294128.0","93513.0"
"1375.0","294137.9452345243","93514.5912375239"
"1376.0","293964.0","93258.0"
"1376.0","293945.0","93382.0"
"1377.0","293771.0","93500.0"
"1377.0","293765.221","93571.374"
"1378.0","293776.0","93436.0"
"1378.0","293852.0","93447.0"
"1379.0","293990.426","93852.432"
"1379.0","293984.312","93865.043"
"1379.0","293925.146","93872.957"
"1380.0","293909.9432412104","93556.69092341614"
"1380.0","293836.316","93543.051"
"1381.0","293958.0","93532.0"
"1381.0","293911.644","93557.006"
"1381.0","293909.9432412104","93556.69092341614"
"1382.0","293587.619","93807.381"
"1382.0","293666.108","93805.56"
"1382.0","293675.3915915314","93741.54105065698"
"1383.0","293675.3915915314","93741.54105065698"
"1383.0","293675.899","93738.042"
"1383.0","293729.905","93742.575"
"1384.0","293841.0","93512.0"
"1384.0","293905.33107589255","93522.99676510984"
"1385.0","293905.33107589255","93522.99676510984"
"1385.0","293958.0","93532.0"
"1386.0","292283.59348","92285.98456"
"1386.0","292310.0","92298.0"
"1386.0","292362.0","92305.0"
"1387.0","290982.0","94772.0"
"1387.0","290989.0","94696.0"
"1388.0","290982.0","94772.0"
"1388.0","290992.0","94767.0"
"1388.0","291004.0","94738.0"
"1388.0","291000.0","94699.0"
"1389.0","291005.899","94951.5"
"1389.0","291059.0","94974.0"
"1390.0","291253.993","94627.456"
"1390.0","291228.71","94668.047"
"1390.0","291214.874","94676.09"
"1390.0","291197.842","94677.306"
"1390.0","291130.185","94659.214"
"1391.0","291130.185","94659.214"
"1391.0","291109.71887925494","94649.1035402713"
"1392.0","291109.71887925494","94649.1035402713"
"1392.0","291103.71106","94646.13562"
"1392.0","291102.45993","94645.51755"
"1392.0","291067.0","94628.0"
"1392.0","291059.7534228314","94619.67565091555"
"1392.1","291052.3226240699","94583.76738385392"
"1392.1","291065.623","94536.497"
"1393.0","291059.7534228314","94619.67565091555"
"1393.0","291053.277","94612.236"
"1393.0","291050.28","94591.027"
"1393.0","291052.3226240699","94583.76738385392"
"1394.0","293859.919","93576.13"
"1394.0","293837.611","93590.819"
"1394.0","293799.299","93594.078"
"1394.0","293796.971","93575.624"
"1394.0","293765.221","93571.374"
"1395.0","294165.72443603864","93598.35946660487"
"1395.0","294155.475","93533.774"
"1396.0","294169.0","93619.0"
"1396.0","294165.72443603864","93598.35946660487"
"1397.0","294231.0","93514.0"
"1397.0","294272.0","93513.0"
"1397.0","294311.0","93521.0"
"1398.0","294386.615263559","93535.9803824032"
"1398.0","294417.0","93542.0"
"1399.0","294311.0","93521.0"
"1399.0","294386.615263559","93535.9803824032"
"1400.0","294557.59608443535","93592.18108370874"
"1400.0","294469.0","93562.0"
"1400.0","294459.49532","93547.0"
"1401.0","294560.0","93593.0"
"1401.0","294557.59608443535","93592.18108370874"
"1402.0","292102.0","92426.0"
"1402.0","292092.0","92473.0"
"1402.0","292081.0","92480.0"
"1402.0","292063.9","92475.209"
"1402.0","292047.138","92463.277"
"1403.0","291791.0","92675.0"
"1403.0","291747.293","92640.996"
"1403.0","291744.92833","92639.14347"
"1403.0","291742.528","92637.263"
"1403.0","291698.0","92598.0"
"1404.0","291681.54575","92135.60675"
"1404.0","291689.14566272456","92132.88592832517"
"1405.0","291689.14566272456","92132.88592832517"
"1405.0","291700.0","92129.0"
"1405.0","291751.59","92127.16"
"1405.0","291797.452","92131.528"
"1405.0","291834.761","92144.886"
"1406.0","292547.0","92340.90000000001"
"1406.0","292522.5913849235","92292.03937479219"
"1407.0","292522.5913849235","92292.03937479219"
"1407.0","292513.814","92274.469"
"1408.0","292513.814","92274.469"
"1408.0","292543.053","92253.994"
"1408.0","292534.071","92198.224"
"1409.0","292319.2350192983","92595.02597881207"
"1409.0","292298.11","92518.884"
"1410.0","292326.519","92621.28"
"1410.0","292319.2350192983","92595.02597881207"
"1411.0","292258.3516607937","92610.98806189964"
"1411.0","292227.432","92614.77"
"1411.0","292200.434","92629.169"
"1411.0","292176.393","92651.667"
"1412.0","292326.519","92621.28"
"1412.0","292291.5","92629.0"
"1412.0","292281.427","92628.783"
"1412.0","292276.541","92611.556"
"1412.0","292269.471","92609.628"
"1412.0","292258.3516607937","92610.98806189964"
"1413.0","292216.906","92555.819"
"1413.0","292298.11","92518.884"
"1414.0","292508.70064","92563.50318"
"1414.0","292486.124","92567.384"
"1414.0","292430.4","92586.0"
"1415.0","292615.0","92573.0"
"1415.0","292594.47782176215","92572.41365205035"
"1416.0","292594.47782176215","92572.41365205035"
"1416.0","292545.0","92571.0"
"1417.0","292735.0","91578.0"
"1417.0","292782.0","91656.0"
"1418.0","292782.0","91656.0"
"1418.0","292857.0","91600.0"
"1419.0","292722.0","91521.0"
"1419.0","292735.0","91578.0"
"1420.0","293912.97861","93856.00842"
"1420.0","293936.572","93853.144"
"1420.0","293990.426","93852.432"
"1421.0","293658.056","93525.7"
"1421.0","293713.12","93529.179"
"1422.0","292658.6888150913","92511.98004324113"
"1422.0","292650.0","92483.0"
"1422.0","292650.0","92446.0"
"1423.0","292678.083","92576.666"
"1423.0","292658.6888150913","92511.98004324113"
"1424.0","292677.1279398087","92364.8563913099"
"1424.0","292646.0","92363.0"
"1425.0","292721.523","92367.504"
"1425.0","292677.1279398087","92364.8563913099"
"1426.0","292830.0","92379.0"
"1426.0","292819.0220585337","92377.8365974806"
"1427.0","292819.0220585337","92377.8365974806"
"1427.0","292721.523","92367.504"
"1428.0","292826.62820017734","92409.02943171744"
"1428.0","292839.0","92402.0"
"1429.0","292751.0","92452.0"
"1429.0","292826.62820017734","92409.02943171744"
"1430.0","292492.0","90502.0"
"1430.0","292531.0","90401.0"
"1431.0","292535.975","90517.531"
"1431.0","292550.0","90500.0"
"1431.0","292588.0","90420.0"
"1432.0","291323.2320730272","93370.49962770911"
"1432.0","291322.557","93371.908"
"1432.0","291294.779","93410.746"
